2025/02/11-01:04:58.718,DaemonConfig.cpp,141,(debug),[config], max-world-id : 9999
2025/02/11-01:04:58.718,DaemonConfig.cpp,141,(debug),[config], arena-lobby-port : 21500
2025/02/11-01:04:58.719,DaemonConfig.cpp,148,(debug),[config], arena-lobby-adress : 192.168.1.8
2025/02/11-01:04:58.719,DaemonConfig.cpp,132,(debug),[config], ==== arena configuration (arena side) ====
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], arena-id : 7801
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], max-arena-reserve-user-sec : 60
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], max-arena-reserve-party-sec : 600
2025/02/11-01:04:58.719,DaemonConfig.cpp,132,(debug),[config], ==== arena configuration (game side) ====
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], arena-listen-port : 20101
2025/02/11-01:04:58.719,DaemonConfig.cpp,132,(debug),[config], ==== chatting server configuration ====
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], chatting-server-port : 10254
2025/02/11-01:04:58.719,DaemonConfig.cpp,141,(debug),[config], chatting-server-client-port : 10241
2025/02/11-01:04:58.721,DaemonConfig.cpp,148,(debug),[config], chatting-server-address : 192.168.1.8
2025/02/11-01:04:58.722,DaemonConfig.cpp,148,(debug),[config], chatting-server-client-address : 58.187.125.245
2025/02/11-01:04:58.722,DaemonConfig.cpp,144,(debug),[config], chatting-server-enable : yes
2025/02/11-01:04:58.722,DaemonConfig.cpp,141,(debug),[config], chatting-server-bns-game-id : 54
2025/02/11-01:04:58.722,DaemonConfig.cpp,156,(debug),[config], chatting-server-signature : BNS-CHATTING-START
2025/02/11-01:04:58.722,DaemonConfig.cpp,156,(debug),[config], chatting-server-keymaterial : 0A1B2C3D4E5F6A7B8C9D0E1F3372011F
2025/02/11-01:04:58.722,DaemonConfig.cpp,132,(debug),[config], ==== craft agent configuration ====
2025/02/11-01:04:58.722,DaemonConfig.cpp,141,(debug),[config], craft-agent-port : 21000
2025/02/11-01:04:58.723,DaemonConfig.cpp,148,(debug),[config], craft-agent-address : 192.168.1.8
2025/02/11-01:04:58.723,DaemonConfig.cpp,144,(debug),[config], craft-agent-enable : no
2025/02/11-01:04:58.723,DaemonConfig.cpp,132,(debug),[config], ==== craft debug configuration ====
2025/02/11-01:04:58.723,DaemonConfig.cpp,144,(debug),[config], fixed-craft-time-enable : no
2025/02/11-01:04:58.723,DaemonConfig.cpp,141,(debug),[config], fixed-craft-time : 30
2025/02/11-01:04:58.723,DaemonConfig.cpp,132,(debug),[config], ==== postoffice agent configuration ====
2025/02/11-01:04:58.723,DaemonConfig.cpp,141,(debug),[config], postoffice-agent-port : 20501
2025/02/11-01:04:58.724,DaemonConfig.cpp,148,(debug),[config], postoffice-agent-address : 192.168.1.8
2025/02/11-01:04:58.724,DaemonConfig.cpp,144,(debug),[config], postoffice-agent-enable : no
2025/02/11-01:04:58.724,DaemonConfig.cpp,132,(debug),[config], ==== market agent configuration ====
2025/02/11-01:04:58.724,DaemonConfig.cpp,141,(debug),[config], market-dealer-agent-port : 20600
2025/02/11-01:04:58.727,DaemonConfig.cpp,148,(debug),[config], market-dealer-agent-address : 192.168.1.8
2025/02/11-01:04:58.727,DaemonConfig.cpp,144,(debug),[config], market-dealer-agent-enable : no
2025/02/11-01:04:58.727,DaemonConfig.cpp,141,(debug),[config], market-reader-agent-port : 20700
2025/02/11-01:04:58.728,DaemonConfig.cpp,148,(debug),[config], market-reader-agent-address : 192.168.1.8
2025/02/11-01:04:58.728,DaemonConfig.cpp,144,(debug),[config], market-reader-enable : no
2025/02/11-01:04:58.728,DaemonConfig.cpp,132,(debug),[config], ==== proxy daemon configuration (for auth) ====
2025/02/11-01:04:58.728,DaemonConfig.cpp,144,(debug),[config], proxyd-auth-enable : no
2025/02/11-01:04:58.730,DaemonConfig.cpp,148,(debug),[config], proxyd-auth-address : 192.168.1.8
2025/02/11-01:04:58.730,DaemonConfig.cpp,141,(debug),[config], proxyd-auth-port : 21600
2025/02/11-01:04:58.730,DaemonConfig.cpp,132,(debug),[config], ==== sns writer daemon daemon configuration (for add/remove friend in game) ====
2025/02/11-01:04:58.730,DaemonConfig.cpp,144,(debug),[config], sns-writerd-game-enable : no
2025/02/11-01:04:58.733,DaemonConfig.cpp,148,(debug),[config], sns-writerd-game-address : 192.168.1.8
2025/02/11-01:04:58.733,DaemonConfig.cpp,141,(debug),[config], sns-writerd-game-port : 9003
2025/02/11-01:04:58.733,DaemonConfig.cpp,132,(debug),[config], ==== account inventory configuration ====
2025/02/11-01:04:58.733,DaemonConfig.cpp,141,(debug),[config], account-inventory-port : 21701
2025/02/11-01:04:58.736,DaemonConfig.cpp,148,(debug),[config], account-inventory-address : 192.168.1.8
2025/02/11-01:04:58.736,DaemonConfig.cpp,144,(debug),[config], account-inventory-enable : no
2025/02/11-01:04:58.736,DaemonConfig.cpp,132,(debug),[config], ==== smart coupon daemon configuration ====
2025/02/11-01:04:58.736,DaemonConfig.cpp,141,(debug),[config], smartcoupond-port : 22000
2025/02/11-01:04:58.737,DaemonConfig.cpp,148,(debug),[config], smartcoupond-address : 192.168.1.8
2025/02/11-01:04:58.737,DaemonConfig.cpp,144,(debug),[config], smartcoupond-enable : no
2025/02/11-01:04:58.737,DaemonConfig.cpp,132,(debug),[config], ==== achievement daemon configuration ====
2025/02/11-01:04:58.737,DaemonConfig.cpp,141,(debug),[config], achievementd-port : 22200
2025/02/11-01:04:58.739,DaemonConfig.cpp,148,(debug),[config], achievementd-address : 192.168.1.8
2025/02/11-01:04:58.739,DaemonConfig.cpp,144,(debug),[config], achievementd-enable : yes
2025/02/11-01:04:58.739,DaemonConfig.cpp,132,(debug),[config], ==== duelbot daemon configuration ====
2025/02/11-01:04:58.739,DaemonConfig.cpp,141,(debug),[config], duelbotd-port : 22400
2025/02/11-01:04:58.740,DaemonConfig.cpp,148,(debug),[config], duelbotd-address : 192.168.1.8
2025/02/11-01:04:58.740,DaemonConfig.cpp,144,(debug),[config], duelbotd-use-nagle : yes
2025/02/11-01:04:58.740,DaemonConfig.cpp,141,(debug),[config], duelbotd-max-brain-count : 500
2025/02/11-01:04:58.740,DaemonConfig.cpp,144,(debug),[config], duelbotd-enable : no
2025/02/11-01:04:58.740,DaemonConfig.cpp,144,(debug),[config], duelbot-learning : no
2025/02/11-01:04:58.740,DaemonConfig.cpp,132,(debug),[config], ==== ranking daemon configuration ====
2025/02/11-01:04:58.740,DaemonConfig.cpp,141,(debug),[config], ranking-port : 22501
2025/02/11-01:04:58.743,DaemonConfig.cpp,148,(debug),[config], ranking-address : 192.168.1.8
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], ranking-enable : yes
2025/02/11-01:04:58.743,DaemonConfig.cpp,156,(debug),[config], season-contents-type-for-not-check-to-play-in-week : 6
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], ranking-log-search-max-count : 1000
2025/02/11-01:04:58.743,DaemonConfig.cpp,132,(debug),[config], ==== log daemon configuration ====
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], logd-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,156,(debug),[config], logd-unsent-path : C:\log\LogAgent\unsent\
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], logd-ping-interval : 1000
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], logd-timeout : 5
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], logd-unsent-only : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], gamelog-enable : yes
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], skill-log-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], skill-hit-log-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], builder-log-enable : yes
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], max-move-speed-error-range : 50
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], max-run-speed-error-range : 30
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], max-move-hacking-duration : 1000
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], move-hacking-fail-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], kick-move-hacking : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], logd-seq-id-log-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], move-hacking-log-enable : yes
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], logd-seq-id-max-count : 0
2025/02/11-01:04:58.743,DaemonConfig.cpp,132,(debug),[config], ==== mobile gate configuration ====
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], mobile-gate-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,141,(debug),[config], mobile-gate-port : 20103
2025/02/11-01:04:58.743,DaemonConfig.cpp,132,(debug),[config], ==== game guard ====
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], game-guard-enable : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], execute-game-guard : no
2025/02/11-01:04:58.743,DaemonConfig.cpp,144,(debug),[config], kick-user-by-game-guard : no
2025/02/11-01:04:58.744,DaemonConfig.cpp,141,(debug),[config], game-guard-check-interval : 300
2025/02/11-01:04:58.744,DaemonConfig.cpp,141,(debug),[config], game-guard-fail-count : 2
2025/02/11-01:04:58.744,DaemonConfig.cpp,144,(debug),[config], game-guard-recv-check-auth-data-bug-fix : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== nc guard ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], nc-guard-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== zone ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-pc-max-value : 15
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-release-count-per-sec : 1000
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-serializer-delete-count-per-sec : 1000
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-close-time : 20
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-close-time-count : 6
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-destroy-time : 10
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-destroy-time-count : 6
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], zone-garbage-time : 60
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], serialize-garbage-time : 300
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], party-rejoin-member-not-entered-zone-default-channel : -1
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== client option ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], client-option-1 : 1
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], client-option-2 : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], client-option-3 : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], client-option-4 : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== item 2.0 option ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], item-growth-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== game option ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], use-contents-ban : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guild-battle-field-entrance-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], validate-geo-world : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], dismiss-teamparty-if-solo-in-partyzone : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], team-system-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], teamparty-broadcast-period : 10
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], team-suggest-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], party-reserve-sec : 30
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], party-disconnect-sec : 360
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], distribution-pouch-drop-when-team : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], pending-raid-boss-dead-until-confirm : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], lobby-service-jumping-character : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], use-effect-duration-renewal : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], open-guild-limit-count-enable : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], open-guild-limit-count : 10000
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== test server ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], test-server-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== network : disconnect if overflow max send packet ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-max-send-packet-check : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], max-send-packet-disconnect-limit : 2000
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], max-send-packet-disconnect-enabled : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], max-send-packet-log-histogram : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== network : disconnect if overflow max recv count ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-max-recv-packet-check : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], max-recv-packet-disconnect-limit : 1000
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], max-recv-packet-disconnect-limit-for-summoner : 1200
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], max-recv-packet-disconnect-enabled : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], max-recv-packet-log-histogram : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-max-recv-party-packet-check : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], max-recv-party-packet-disconnect-limit : 20
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], max-recv-party-packet-disconnect-enabled : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== network : send ping from server to client, disconnect if no response ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-server-ping : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], server-ping-send-sec : 60
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], server-ping-disconnect-count : 3
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], server-ping-disconnect-no-packet-enabled : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], server-ping-disconnect-invalid-packet-enabled : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== bot detect ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], detect-bot-max-recv-packet-per-min : 600
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], detect-bot-max-recv-packet-per-min-for-summoner : 1000
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], detect-bot-max-move-packet-count : 20
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], detect-bot-max-move-packet-duration : 1000
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], detect-bot-max-party-packet-per-min : 20
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], bot-scoring-system-update-score-event-level-changed : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], bot-scoring-system-update-score-internal-sec : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== check to enter zone count ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-check-to-enter-zone-count : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], check-to-enter-zone-duration : 3
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], check-to-enter-zone-limit-count : 7
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], check-to-enter-zone-exception-1 : 7102
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], check-to-enter-zone-exception-2 : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], check-to-enter-zone-exception-3 : 0
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== bot enter zone delay ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-bot-enter-zone-delay : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], bot-enter-zone-delay-time : 30
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== daemon ping ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], enable-daemon-ping : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], max-daemon-ping-interval : 30000
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], disconnect-when-daemon-ping-timeout : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== move check ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], move-check-z-speed : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], move-check-jump-max : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], move-check-jump-state : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], move-max-z-speed : 210
2025/02/11-01:04:58.745,DaemonConfig.cpp,132,(debug),[config], ==== debug option ====
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], effect-release-type : 2
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guild-npc-check-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guild-craft-fixed-make-time-enable : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], guild-craft-fixed-make-time : 30
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guild-uniform-fixed-make-time-enable : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,141,(debug),[config], guild-uniform-fixed-make-time : 30
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guild-post-charge-discount-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], guildmember-transit-zone-noti-enable : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], money-log-enable : no
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], sword-master-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], warlock-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], soul-fighter-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], shooter-enable : yes
2025/02/11-01:04:58.745,DaemonConfig.cpp,144,(debug),[config], soul-2-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], enable-effect-attribute-renewal : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], check-so-lifecycle-with-pc : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], zso-post-fail-refobj-bug-fix : no
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], insert-delete-cache-log-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], pcspawn-and-leaveworld-priority-high-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,141,(debug),[config], recycle-group-1-margin-time : 100
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], warp-force-by-warp-reaction-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], recovery-reserved-economy-data-when-login : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], object-leak-list-enable : no
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], change-duel-season-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,141,(debug),[config], default-duel-rating-score : 130000
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], change-party-battle-season-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,141,(debug),[config], default-party-battle-rating-score : 130000
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], change-random-store-schedule-enable : yes
2025/02/11-01:04:58.746,DaemonConfig.cpp,144,(debug),[config], cache-sync-delay-log-enable : no
